,artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
8284,Robin Schulz,All This Love (feat. Harlœ) - Deepend Remix,4JxZdpIH323g6eK1FrGqDW,56,0.0203,0.624,169524,0.94,0.000812,5,0.222,-5.027,1,0.0561,126.038,4,0.304
8285,Wiz Khalifa,Yea Yup (feat. Young Deji) [Produced by Harry Fraud],1ztWuSivt2JEpNDSbTJf8a,47,0.028,0.716,184445,0.668,0.0,8,0.303,-6.154,1,0.0525,84.06,4,0.291
8286,Night Lovell,LET ME DIE,3OQFgkF0hVKmVeNCkAjdxQ,52,0.525,0.876,144750,0.828,0.036,9,0.119,-3.555,1,0.0459,119.985,4,0.356
8287,Armin van Buuren,Revolution,6tbQHLI1z7drPR6HIXnTS1,59,0.0378,0.317,196846,0.977,0.0278,4,0.259,-3.162,1,0.295,130.037,4,0.352
8288,John Gurney,Drink I Think,4Qp86dtPjgd27bK5qGLdxK,41,0.361,0.632,177867,0.725,5.32e-06,5,0.128,-6.203,0,0.0276,90.034,4,0.62
8289,Adventure Time,I'm Just Your Problem,7FVSwj41xO0BAnvilVmQBr,48,0.812,0.526,116811,0.237,3.24e-05,0,0.116,-16.222,1,0.0439,89.724,3,0.375
8290,Tankhead,MEMBERS ONLY!,1dwEMvnyThZ3exkZXL6nW1,49,0.139,0.863,229440,0.575,0.0,9,0.112,-8.033,1,0.433,159.049,4,0.483
8291,Juhn,Bandida,0uOTHJ4gLlXRix36m73Rp6,46,0.0505,0.729,215147,0.628,2.26e-05,1,0.12,-6.865,1,0.256,185.924,4,0.697
8292,Josh A,Blackout,2MgQMBkiRDXaBwEhDPsu1S,48,0.581,0.714,124098,0.857,0.0,10,0.154,-6.14,0,0.232,139.914,4,0.556
8293,Tedashii,Activate,0Ec1wIeFnEWgtDFNzOhme7,41,0.322,0.753,215949,0.623,0.000188,5,0.119,-7.034,0,0.273,77.499,4,0.511
8294,Chase Rice,Eyes On You - Acoustic,1YGSgLkGrLzexPAw2AJBpJ,46,0.433,0.717,174576,0.459,1.89e-05,9,0.109,-6.075,1,0.0412,100.011,4,0.575
8295,Etta James,Out Of The Rain,67wGmX35uNKRHcPUDWTg6D,0,0.619,0.46,273693,0.138,4.37e-05,4,0.161,-16.719,1,0.0311,90.389,4,0.238
8296,Marcel Kaestner,Jeden tag,6RMGud6vtmJozaOifAXyMV,53,0.993,0.434,272500,0.0306,0.903,9,0.0961,-25.574,0,0.0391,114.338,4,0.177
8297,Alex M,456 - Instrumental,08UySzm0j1Y0z2JlNA8QBA,44,0.0,0.0,90938,0.00024,0.0,4,0.0,-22.411,1,0.0,0.0,0,0.0
8298,Iamsu!,I Wanna Know,237OEb2qNxpjMrZV9RPyzT,17,0.206,0.684,191478,0.634,0.0,8,0.102,-8.881,0,0.0771,92.972,4,0.419
8299,Sovthcvnter,Rooftop Floormat,2J1ZJvX91thuywaBOpwLlf,44,0.718,0.611,60800,0.334,0.241,5,0.124,-12.99,1,0.306,73.166,4,0.572
8300,Mr Eazi,Supernova,3FRpUkpDtyGCpWOYBLrcVk,58,0.564,0.592,109748,0.654,2.09e-06,0,0.137,-9.797,1,0.464,194.091,4,0.825
8301,Ivete Sangalo,Canibal / Citação Musical: Brincar De Índio - Medley,5BCMM1iakC4UCwQxvMXyj2,3,0.213,0.748,226893,0.904,0.0,2,0.741,-6.478,1,0.11,162.23,4,0.778
8302,Eric Josef,Summer Calling,6mdS2NePcty45qB8eFPC2P,53,0.98,0.66,201099,0.279,0.903,2,0.129,-10.418,1,0.0478,141.978,4,0.141
8303,Yelawolf,We Slum,0Di7rw2oyNuKmVj6uCXphL,47,0.0263,0.875,250613,0.688,0.0,1,0.441,-4.993,1,0.271,146.924,4,0.596
8304,Kirk Franklin,F.A.V.O.R,7mkUBGYLWcCDO6ypX4ojpj,47,0.102,0.815,271132,0.831,0.0,0,0.519,-7.186,1,0.0609,122.019,4,0.689
8305,The Teskey Brothers,So Caught Up,4hXyXsww7q7ETKeVKD034T,46,0.293,0.744,228553,0.693,0.00056,4,0.305,-6.563,0,0.0261,99.048,4,0.896
8306,The Knocks,New York Luau,1mMShUsneWfzEwzs3oPjfa,0,0.0204,0.727,219429,0.826,0.303,6,0.464,-6.93,1,0.233,119.989,4,0.625
8307,Str8Barz,Crazy,30gvO4Wb2TEjTqEp1ujnJF,45,0.495,0.67,172545,0.761,0.0,9,0.593,-6.167,0,0.293,137.941,4,0.503
8308,The Knocks,No Requests,3jbdYkGfqfEhhNBmqXcxBE,0,0.0149,0.701,277978,0.934,0.185,0,0.577,-5.172,1,0.0561,119.994,4,0.433
8309,The Knocks,New York Luau - Extended Instrumental,7FAwvDJDQNRIRMYbFS3vJp,0,0.00136,0.747,312520,0.8,0.575,6,0.333,-8.716,1,0.104,119.987,4,0.411
8310,George Strait,Codigo,2bnza4qcST8dtKKOUKqvuS,45,0.479,0.596,193693,0.774,2.27e-05,2,0.359,-5.023,1,0.0351,166.883,4,0.846
8311,Crayon,Pretty girl,3BX4s21i59qVBRMDunqSqj,62,0.0985,0.669,212733,0.914,0.0,8,0.141,-3.159,1,0.0474,97.967,4,0.85
8312,Dylan Jordan,LILY,5EEkx4Ovr8X00v9dios63X,49,0.396,0.343,210280,0.463,1.25e-06,9,0.083,-8.572,1,0.0631,104.602,4,0.115
8313,Vedo,Do It Nasty,6i9vpEQXXVkMmbk3S67oco,48,0.177,0.853,190981,0.428,0.0,7,0.0829,-7.829,1,0.146,121.923,4,0.159
8314,DJ Scheme,Hey Mister (feat. Ski Mask The Slump God),7iWrFAkeGeyK66RaYkJoNy,47,0.562,0.728,104000,0.506,0.0,10,0.222,-8.342,0,0.48,160.998,4,0.366
8315,$ashc.A.,I Wanna See in My Life,5U6mE5CsM4r6UzlWFPJc42,44,0.196,0.776,206600,0.716,0.0141,11,0.0818,-8.649,0,0.0652,119.976,4,0.569
8316,Nu Shooz,I Can't Wait,647q0KZHceDZTyLExHU0ue,47,0.166,0.785,218827,0.844,0.002,7,0.0681,-4.63,0,0.0574,103.968,4,0.94
8317,Hayley Orrantia,If I Don't,0u340rUGhfVFoq9TMcslmD,46,0.769,0.622,227219,0.47,0.0,4,0.0921,-7.339,1,0.037,82.489,3,0.335
8318,Chaka Khan,Ain't Nobody - Remix,2qezHS9vA5Ww6XbpkP4BzZ,0,0.0618,0.718,263973,0.402,0.00194,10,0.0827,-18.25,0,0.0585,104.694,4,0.719
8319,Rick Springfield,Irreplaceable - Orchestral and Vocal Version,0A7DcnqYrZrPX0fY292HHM,17,0.699,0.229,225016,0.381,0.0,11,0.0909,-8.655,0,0.0298,112.167,4,0.302
8320,Beaumont,Copacabana Sunset,4vwAN6HXq6BGDcikFTUc8R,52,0.786,0.69,143594,0.177,0.893,11,0.11,-13.566,1,0.0513,144.034,4,0.197
8321,slenderbodies,dewdrops,111j1sWHdGmv2U7dVQhATv,49,0.417,0.651,179920,0.897,0.204,0,0.281,-7.243,1,0.13,166.052,4,0.728
8322,Bruce Springsteen,There Goes My Miracle,2NVDqyBmkPLANgy3S5He6d,58,0.0257,0.477,243307,0.737,0.0,4,0.194,-5.614,0,0.0326,106.01,4,0.385
8323,Aso,Blankets,4DGiUmBsOWLAM9P7ZNP9H8,50,0.75,0.543,213500,0.343,0.911,11,0.088,-16.123,1,0.045,125.999,4,0.612
8324,Tech N9ne,EDI's,0R6ejudz0pync34nRQRc81,46,0.57,0.731,179308,0.903,9.63e-05,1,0.365,-3.016,1,0.261,165.994,4,0.752
8325,Jay Gwuapo,Lifestyle,7gOqjWYDxPUxjyGbjRBGTL,47,0.672,0.835,136173,0.667,0.0,4,0.152,-7.179,0,0.0377,128.974,4,0.605
8326,Riverdale Cast,"Beautiful (feat. Casey Cott, Madelaine Petsch, Camila Mendes, Ashleigh Murray, KJ Apa, Lili Reinhart, Cole Sprouse, Charles Melton, Jordan Connor, Drew Ray Tanner, Zoé de Grand'Maison & Bernadette Beck)",7mWvOk5Tw208KkJrAJFJwH,53,0.209,0.43,292453,0.499,0.0,8,0.0585,-6.326,1,0.0384,94.814,4,0.415
8327,SYML,The Bird - Sasha Remix (Edit),1awQfBkl3He4GNd2Q785OI,37,0.00643,0.725,269240,0.794,0.646,2,0.112,-9.676,1,0.0507,123.992,4,0.0424
8328,Cody Lovaas,Talk Slow,4T45Mh70gFLu7ggUUFdyOf,52,0.09,0.74,164544,0.543,0.0,7,0.135,-7.201,1,0.108,157.987,4,0.46
8329,Irma,Black Sun,63UtBlg0KZZYueVi6r8DQp,51,0.175,0.576,206635,0.485,0.000617,6,0.0994,-7.335,0,0.0383,93.716,4,0.359
8330,Houndmouth,Talk of the Town,4Jzp4ElE1yeyEJ4FUJfU1K,47,0.00754,0.521,342095,0.864,0.836,9,0.0564,-12.073,1,0.0613,120.001,4,0.392
8331,Iamsu!,Exotic,1XGNmwELFu68fJFZiljg0a,13,0.307,0.798,153940,0.554,0.0,10,0.125,-9.272,1,0.0774,100.035,4,0.619
8332,Cero Ismael,Darling,3dLbPocuJdznnYiuDvSZrg,50,0.465,0.877,145978,0.387,0.0,4,0.0832,-7.757,0,0.376,80.996,3,0.527
8333,Ramones,"Blitzkrieg Bop - Live at Top Rank, Birmingham, Warwickshire, 12/28/77",3sPdrGyY4ZEoC1h6biNf7i,0,0.0379,0.236,126440,0.99,2.82e-05,9,0.487,-2.942,1,0.0823,193.257,4,0.711
8334,Joan Y Su Elite,Bienvenidos a S.A.,4S0FwnZ1wwSlkONV5NzLZ0,47,0.054,0.683,204283,0.608,0.0,0,0.0996,-6.315,0,0.0309,120.214,4,0.803
8335,Shawn Smith,Get It And Dash,6zgRwja88xejAhepo8349G,47,0.143,0.787,186800,0.695,1.64e-05,1,0.312,-7.139,1,0.308,77.488,4,0.449
8336,Cody Johnson,Honky Tonk Mood,73fgJz7hXYuMeehXPhCZcJ,44,0.00565,0.332,193987,0.9,3.52e-05,2,0.228,-4.049,1,0.0742,159.819,4,0.467
8337,Lolo Zouaï,Desert Rose,0HUdWSPyrr98kiAdR3Mvyp,50,0.37,0.516,266493,0.377,0.0,7,0.0993,-8.768,0,0.0327,89.794,4,0.421
8338,Steve Anderson,"Suite Bergamasque, L. 75: III. Clair De Lune",1mvqj2bXiXcKpcvkQnHDl3,49,0.993,0.385,311879,0.0141,0.925,1,0.0885,-26.453,1,0.0436,74.592,5,0.0397
8339,Blackway,What's Up Danger (with Black Caviar),2TvzLO4ifNWEnAAShxA6YW,48,0.00349,0.701,222307,0.752,0.000721,2,0.121,-5.833,1,0.0414,95.04,4,0.113
8340,B0nds,day dreamin',3H44wDdlcJr8hnJ3DmilcP,49,0.723,0.797,112941,0.765,0.000389,2,0.184,-5.528,1,0.579,85.171,4,0.759
8341,Iamsu!,Shea Drive,48bMmlpleehQPqm47zS6pt,13,0.137,0.753,224555,0.613,0.0,2,0.094,-4.692,1,0.199,94.976,4,0.674
8342,Lunchmoney,Buzz Me In,4Nb455CmfHoOFw3Q3TCUnZ,52,0.66,0.547,124789,0.586,0.885,11,0.164,-11.134,0,0.201,88.451,5,0.528
8343,HUNNY,Everything Means Everything Meant Everything,7zHVNVkFUJOo9V6Ov3Qvqc,40,0.0038,0.608,172227,0.911,0.002,0,0.118,-2.968,1,0.048,151.969,4,0.761
8344,Iamsu!,I'm Him,1gzp0TRWjFCULwHrGWLYho,13,0.0463,0.729,121391,0.573,0.0,0,0.0668,-8.869,1,0.0908,100.07,4,0.295
8345,Ramz,Barking,2JbO1rep5Um3RAKB8szQrR,67,0.181,0.534,204827,0.563,0.0,7,0.0525,-7.845,0,0.312,102.999,4,0.291
8346,Luke + Anna Hellebronth,Written in the Skies,3pfKdfVGWWKVSO5ehXWDFA,46,0.0508,0.213,195829,0.647,0.0,5,0.143,-6.321,1,0.0328,99.924,4,0.102
8347,Knife Party,Lost Souls,4bKlOuzNlpMnlnUhCvnuY8,46,0.00921,0.451,197067,0.766,0.0758,9,0.23,-13.83,1,0.158,150.071,4,0.31
8348,Icon For Hire,Venom,4cQWvdxRi6IvEQBbgDveQI,50,0.0069,0.676,175455,0.919,0.0,0,0.182,-4.635,1,0.0509,144.079,4,0.822
8349,Neffex,Destiny,0oW5yI88PqLgQXGY60E4ea,54,0.0172,0.861,206769,0.58,1.06e-06,9,0.0545,-7.571,1,0.0505,130.006,4,0.874
8350,Vory,You Got It,1ugsm8Ri9LF1RTOV1EHIyd,49,0.47,0.674,210685,0.481,1.3e-06,5,0.101,-9.102,0,0.0566,100.155,4,0.429
8351,Iamsu!,Hot As Africa,2TbiAqqiTymwNWQgRX3VRH,12,0.666,0.748,174000,0.727,0.0,4,0.132,-5.694,1,0.134,101.022,4,0.599
8352,Jaydayoungan,Without You,6e7GdpAHAe634o7iudpHhq,44,0.164,0.542,211540,0.514,0.0,10,0.123,-10.619,1,0.413,110.713,5,0.38
8353,Iamsu!,Pressure,0JKeKbkxHqrl386i0DJWuq,12,0.0922,0.827,179937,0.746,0.0,1,0.101,-4.999,1,0.217,87.997,4,0.328
8354,Brett Young,Mercy - Recorded at Sound Stage Studios Nashville,2Zir0CdFxEVZmf4Yzq4gVI,46,0.167,0.53,253735,0.417,0.0,4,0.109,-8.976,1,0.0271,143.935,4,0.138
8355,R.Tee,What You Waiting For,4uLmKWOb8hl49MYYAc4bnn,55,0.0395,0.773,174042,0.773,6.46e-05,3,0.169,-2.615,0,0.0854,116.071,4,0.912
8356,Iamsu!,Make More,5AikltwPdJUdge0xgeLFKc,12,0.225,0.734,142110,0.604,0.0,2,0.144,-6.513,1,0.0428,84.012,4,0.254
8357,Arijit Singh,Tujhe Kitna Chahne Lage,5QtEFRYavs5S3GHtFEq7A4,66,0.736,0.427,284780,0.396,0.0,11,0.11,-7.556,1,0.0366,70.368,4,0.306
8358,Iamsu!,Every Girl Type,5nDb1llhSJ6UNSh15MuGRk,12,0.0456,0.874,169643,0.712,0.0,1,0.251,-6.631,0,0.0906,98.02,4,0.684
8359,RKCB,Flowers for Vases,3XlE1iWXYyK4e0jtGef286,51,0.07,0.663,214668,0.551,2.11e-05,7,0.176,-7.842,1,0.0353,89.992,4,0.354
8360,Rotimi,Push Button Start (feat. Vanessa Bling),5CuccwU2a95HwMicccCFYy,51,0.219,0.829,179804,0.56,0.0,1,0.401,-6.292,0,0.175,116.167,4,0.686
8361,Malto Fanier,Lone Star,1bb6MO8FWJ9deNUfLcNybk,55,0.931,0.111,191077,0.197,0.957,0,0.104,-13.954,1,0.0402,172.025,4,0.039
8362,Domo Wilson,Bisexual Anthem,2JsKQnMyKuZMKkDaAWI9vj,50,0.17,0.866,187298,0.511,0.0,11,0.162,-10.511,0,0.111,94.006,4,0.296
8363,Matthias Stuski,Pink Noise (LPF4k6dB 5min),39AB96uYjGDYHUa4CXOxkc,47,0.0,0.0,300000,2e-05,0.97,10,0.525,-27.13,0,0.0,0.0,0,0.0
8364,Raphael Saadiq,Glory to the Veins (feat. Ernest Turner),11TphQ75cs5h6uBcWwwzyd,48,0.0615,0.839,125853,0.625,0.594,7,0.128,-6.71,1,0.0311,105.964,4,0.327
8365,Abraham Vazquez,Me Duele - En Vivo,4Zf7rR8bRSa9rm7Ky70c5n,51,0.616,0.569,190411,0.289,0.0,7,0.0925,-8.823,1,0.0335,68.834,4,0.376
8366,Jay Som,Superbike,4kK7bQcFQKldges2b6WXrV,45,0.0512,0.426,233583,0.883,0.839,7,0.121,-5.597,1,0.0429,95.042,4,0.657
8367,Iamsu!,Gone With the Wind,5cCT4Jl1XRCGLzvoTeNVOw,10,0.447,0.64,153796,0.789,0.0,9,0.12,-4.296,0,0.145,176.236,4,0.258
8368,Royal & the Serpent,Salvador Dali,78TEepWyt2RVRXhyC6L7zw,46,0.565,0.68,184667,0.596,2.67e-05,10,0.219,-6.968,0,0.067,90.05,4,0.352
8369,Rick Springfield,Irreplaceable - Orchestral Version,5ovjpTpHSVRrwJQPMBg8II,7,0.135,0.542,223988,0.795,0.0,9,0.181,-3.71,1,0.0291,112.013,4,0.333
8370,Periphery,Reptile,2fYC3xAyQgnpJCCYl1TH7y,45,0.0012,0.277,1003747,0.91,0.000716,7,0.342,-5.723,1,0.117,118.375,4,0.112
8371,Iamsu!,Every Girl Type - Jay Anthony Remix,536aiX7AQTn9svCrkemt7V,9,0.432,0.893,96013,0.706,0.0,6,0.187,-9.116,1,0.192,110.022,4,0.776
8372,YFN Lucci,650 Luc - Intro,237MBAgeh74Kz2CwMgTY5t,44,0.641,0.736,108484,0.604,0.0,9,0.139,-8.291,0,0.556,154.815,4,0.719
8373,Jake Owen,That's On Me,27CsW8PUwPWonD3OfXfRze,45,0.603,0.659,175213,0.695,4.98e-05,2,0.21,-4.486,1,0.0291,90.01,4,0.577
8374,ASCA,Resister,2lO9sYbtyixyMIlj3TDcuU,54,0.00921,0.48,227573,0.945,0.0,5,0.145,-3.195,0,0.081,91.503,4,0.396
8375,Meghan Patrick,Wild As Me,35VjaWOZ8xkrKcraMqXmDT,44,0.0994,0.455,186533,0.81,0.0,9,0.0887,-3.566,1,0.0556,149.847,4,0.489
8376,Lostboycrow,Orange Juice,3El9RlZOqVYqETowA3V10F,47,0.149,0.703,227347,0.689,0.213,7,0.58,-7.739,1,0.0335,100.011,4,0.625
8377,Rick Springfield,Irreplaceable - Orchestral Instrumental,3R4dLAGBnB7ClcsXqbbFRP,2,0.00934,0.558,223988,0.773,0.719,2,0.118,-5.044,1,0.0261,112.034,4,0.221
8378,Ingrid Michaelson,Mother,0MVXEvzGARpmzcEkVfDAq6,46,0.829,0.271,220880,0.302,0.0224,3,0.174,-13.343,1,0.0351,106.802,3,0.105
8379,Housefires,Running - Live,4dFQEGuVNIGTel00EhY5sW,37,0.323,0.431,405200,0.595,0.0,7,0.0985,-7.622,1,0.0351,144.015,4,0.439
8380,Vonnie D,Fortnite,4xf51TgJ70eO7LcHMVr1kW,46,0.208,0.806,159000,0.637,0.0,4,0.0982,-4.925,0,0.0775,98.556,4,0.395
8381,Moody Good,Bite Your Lip,0auWmQ8dkRRXWTDTI6PMVz,49,0.08,0.764,212253,0.972,0.000152,8,0.362,0.055,0,0.437,147.041,4,0.655
8382,Popcaan,Best/Blessed,4WLYj516jLlTD6Uhs7MSgy,52,0.00813,0.626,178054,0.605,0.0,4,0.164,-5.321,0,0.237,178.065,4,0.248
8383,Foreign Air,Wake Me Up,0ionYKqaYZPg9FSwPlqqmr,48,0.0103,0.229,222760,0.915,0.471,10,0.104,-4.939,0,0.0762,177.989,3,0.305
8384,Nina Nesbitt,Somebody Special,2hI8UCINh2fK8Z0uIkntxF,50,0.43,0.561,200920,0.361,0.0,5,0.0672,-8.166,0,0.0802,172.096,4,0.817
8385,Polyphia,Look But Don't Touch,5yTqJgDMmtd739brJYkb84,47,0.00845,0.501,218756,0.706,0.0241,11,0.149,-5.684,0,0.0563,149.94,4,0.398
8386,Wun Two,Long Ago,5QUpIPfsfssgGBMP14dtzh,51,0.477,0.516,89250,0.149,0.31,10,0.108,-14.113,0,0.204,70.995,4,0.955
8387,New Order,Vanishing Point - Live at MIF,7eRUENvZFt0tVVX4MiUL0F,32,0.164,0.586,342400,0.98,0.0936,10,0.734,-7.008,1,0.0388,125.009,4,0.803
8388,Bass Santana,You Are Not M.O.,6h9No609BQsRlwVxSkHycT,49,0.285,0.821,144878,0.624,0.0,10,0.355,-9.494,1,0.532,163.919,4,0.771
8389,Toro y Moi,New House,40YmyUvb5AmaAWXpXTj7VD,45,0.638,0.671,150746,0.378,0.00915,3,0.112,-8.969,1,0.205,59.64,4,0.353
8390,Jasmine Thompson,This Year's Love,5WaeGIKHjPftV4gcoDRmaI,47,0.906,0.474,224444,0.0593,5.85e-05,11,0.0946,-12.367,1,0.0408,90.318,4,0.199
8391,Invisy,Laser Attack,1GS68H3eNk6THNFP44P3Zu,46,0.969,0.423,80000,0.384,0.155,0,0.111,-31.018,1,0.613,76.772,3,0.0785
8392,Flume,╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌╫§╜φ°⌂▌,2YF4eWmwwFA8fkx2IE0djt,50,0.468,0.497,33568,0.416,0.867,1,0.126,-14.841,1,0.0479,126.156,4,0.0594
8393,Jake Webber,Trap House Anthem,58MEBOlD5W1Y9hnjdVCJxz,46,0.036,0.94,155332,0.548,0.0,2,0.735,-8.577,1,0.264,115.095,4,0.596
8394,eli.,disappear,5YVuTCLDxjS8pORppZhNsf,52,0.643,0.565,225600,0.467,0.0,5,0.103,-7.741,0,0.0485,112.499,3,0.116
8395,New Order,Times Change - Live at MIF,6u5i2jMeuafJvAHcXK6MW7,34,0.039,0.659,333947,0.927,0.871,2,0.833,-6.912,0,0.0348,103.009,4,0.349
8396,Hit-Boy,WYO,33f1Iwi4gn8IGMGsVFRqP2,47,0.00751,0.826,146320,0.55,0.0,1,0.108,-6.532,1,0.0772,105.003,4,0.326
8397,Jamila Woods,BASQUIAT,3B11HLD8nKerFzXwMuszi1,48,0.445,0.639,405733,0.692,0.000796,1,0.0933,-8.224,1,0.188,81.424,4,0.537
8398,Josep Alba,Buenas Noches,72kIC2q0kaOleQ3uCWU6eN,53,0.855,0.0825,278797,0.0746,0.936,7,0.109,-22.405,1,0.0452,83.192,4,0.0779
8399,Zo,Swerve,2bdw7ShjwvCIleqxcQB4vj,48,0.166,0.86,127508,0.672,0.0,4,0.242,-6.049,0,0.168,100.432,4,0.4
8400,New Order,Disorder - Live at MIF,2oteAcbY9PODAovvF8I632,33,0.0203,0.473,221133,0.884,0.404,7,0.357,-7.338,0,0.117,170.901,4,0.691
8401,GRAACE,Have Fun at Your Party,65q2ChWzUOjkgQNIg8jNhW,49,0.1,0.56,220178,0.394,0.0,10,0.095,-9.699,1,0.196,180.121,4,0.318
8402,guardin,Solitary,7oiTOiLalvz8tpq6onO1wR,48,0.05,0.566,222543,0.774,0.0,3,0.167,-4.665,1,0.0293,86.964,4,0.357
8403,Wayal,Love Comes N Goes,0Gbf8z3d1lR9ZaewNOu4IH,45,0.505,0.793,187794,0.643,8.51e-05,1,0.135,-6.544,1,0.0571,123.927,4,0.705
8404,El de La Guitarra,Loco El Coco,0pPEf58Qv9wGFIUvkkHB8l,49,0.148,0.778,152190,0.409,0.0,11,0.319,-12.425,1,0.0402,112.596,3,0.859
8405,El Fantasma,La Carga,3o3ZlkNt2OuT26k2vJzkmM,48,0.629,0.718,137260,0.616,0.0,0,0.295,-2.027,1,0.0474,123.759,4,0.928
8406,Melodiesinfonie,Dreaming Reality,3tsK1dMdL8q1Fb0fkzbeVW,52,0.938,0.778,164571,0.337,0.84,2,0.115,-9.553,0,0.0448,140.105,4,0.113
8407,Claud,Easy,4i1IFCnXF40pbYZ7X19Fqb,45,0.204,0.822,208129,0.542,0.133,9,0.105,-7.598,1,0.0641,147.046,4,0.546
8408,Matthew West,"Unplanned (From ""Unplanned"")",5ncSh9AOmDCLn6kETQsL9D,46,0.243,0.566,216680,0.462,0.0,0,0.0947,-10.064,1,0.0325,115.893,4,0.263
8409,New Order,Your Silent Face - Live at MIF,0whKpzNIismzt076rVgw8a,30,0.0118,0.581,383653,0.883,0.571,0,0.901,-6.512,1,0.0274,122.012,4,0.538
8410,Ossie Woods,Reminiscence Of Innocence,2AV90A6Qwgn47bZhHh8ys0,52,0.994,0.442,126706,0.0961,0.963,9,0.0972,-24.556,1,0.0568,71.272,4,0.548
8411,Tink,Ride It (feat. DeJ Loaf),3SJaqRuxMKXVK2V5MMzhJ0,46,0.126,0.679,275724,0.666,1.52e-05,0,0.465,-7.871,1,0.0668,119.932,4,0.494
8412,New Order,Who's Joe - Live at MIF,6klBjh3eg8seSGz1YqeSPJ,32,0.00604,0.515,318053,0.852,0.0134,9,0.799,-6.24,1,0.0356,132.992,4,0.21
8413,New Order,Guilt Is A Useless Emotion - Live at MIF,3eMkzv8fwPWDKmyUx9zedu,31,0.0718,0.608,320307,0.947,0.00373,11,0.989,-6.815,0,0.0343,133.028,4,0.819
8414,El Bebeto,Viajes Para Marte,6kSvjSa69jKnGZbAo2l4aO,53,0.471,0.762,208253,0.427,0.0,0,0.163,-4.986,1,0.0303,137.956,4,0.603
8415,Erika Costell,Thots Not Feelings,3MYwEYukFEPkQH2ITIlwvN,48,0.0985,0.807,147638,0.421,0.0,0,0.164,-8.087,1,0.0482,127.028,4,0.527
8416,P!nk,Walk Me Home - R3HAB Remix,7wJFBZXG4AFQS9YwBQLkqL,54,0.0454,0.658,159000,0.731,1.1e-05,1,0.344,-4.089,1,0.0716,90.003,4,0.319
8417,Far Caspian,A Dream of You,0LqZuRAroDVnV6LjDUGap1,49,0.0758,0.661,258000,0.657,0.666,4,0.105,-9.667,1,0.0253,101.018,4,0.776
8418,Sleep Baby Sleep,Piano Baby,0sLo52gkSfvgfS4vV4RnBm,0,0.993,0.307,153205,0.0207,0.905,0,0.0854,-26.822,1,0.0353,71.52,1,0.16
8419,Sleep Baby Sleep,Sleep Well,7fgIlyy9DU9JLHHWGrDiy1,0,0.869,0.124,253309,0.0734,0.938,5,0.0932,-26.231,0,0.037,73.416,4,0.0343
8420,Rudimental,Mean That Much (feat. MORGAN),08kVZWMJxBjvoRO5VIr9GO,60,0.245,0.786,215644,0.764,0.00143,4,0.147,-7.5,0,0.0756,126.996,4,0.613
8421,X Ambassadors,QUICKSAND,1DFwdp24dOEXv47sXoeIGt,50,0.00131,0.46,189827,0.682,0.000706,0,0.269,-6.813,1,0.0578,86.265,4,0.478
8422,New Order,Dream Attack - Live at MIF,58zErAw4GjmidbUIwaiaKq,32,0.00905,0.585,302587,0.93,0.486,11,0.978,-7.263,0,0.0421,148.015,4,0.834
8423,Flying Lotus,Yellow Belly,6khOQwnrLV7JJU85KbwyH2,47,0.0172,0.67,191784,0.491,0.000315,6,0.106,-7.767,0,0.5,148.293,4,0.521
8424,Space Laces,Kaiju - Rickyxsan Remix,2X4agjW9vEUmhezevfS7Vw,49,0.0098,0.685,131351,0.954,0.0228,9,0.159,-2.436,1,0.467,148.05,4,0.282
8425,Isobel Noble,Sirenomelia,5M7jRqLKDMoOGPeVp1TslS,52,0.996,0.455,154500,0.0699,0.957,4,0.101,-21.782,1,0.0649,50.585,4,0.208
8426,New Order,Sub-Culture - Live at MIF,7KkXpsllxFw6odBJwZwU0e,31,0.0424,0.572,405187,0.925,0.0106,2,0.93,-7.645,1,0.0492,124.997,4,0.405
8427,New Order,All Day Long - Live at MIF,0ytKGMneM5kCZWHROQxpME,30,0.0314,0.687,268387,0.877,0.186,2,0.876,-7.132,1,0.0302,118.007,4,0.708
8428,Vorssenn,Binaural Alpha Sinus 120 Hz - 128 Hz,1dkEjpn7OcceNXA8TbO6fO,48,0.858,0.138,208000,0.152,0.848,0,0.119,-17.319,1,0.0685,81.558,5,0.0349
8429,Jim Jones,My Era (feat. Maino & Drama),4XVmk0yMLJvPdlaRpy8yw1,46,0.0345,0.586,237960,0.79,0.0,1,0.209,-7.724,1,0.358,171.948,4,0.646
8430,Chris Tomlin,Is He Worthy?,6M1MgPGDzfHV3sS6bBf7JG,46,0.189,0.359,271920,0.548,0.0,4,0.112,-6.062,1,0.03,72.991,4,0.213
8431,Dabin,Alive,0dtuE679z6pgdEIMjgj26u,47,0.134,0.377,365419,0.566,0.0,11,0.135,-6.173,1,0.044,154.875,4,0.222
